Var_A,Var_B,Var_C,Var_D,Alvo_Y
0.7429654616754938,0.4868752085687471,0.4486446720138871,0.2575629304686913,0.3913091569848427
0.3223518247538932,0.0794651100291219,0.8312040144640848,0.2884505983315078,0.2700555549156475
0.5844700994810346,0.737019523779537,0.9832862599980092,0.124889675019234,0.3843559087056301
0.939483870855836,0.9394235071834816,0.1661268526402015,0.3533791870059113,0.6951762973261205
0.0225749105039603,0.2954542546042855,0.5924165222227651,0.5450746411400407,0.4203392458972383
0.7024780592280212,0.6795955257161531,0.3698516502612006,0.2104214569848074,0.4213540401314124
0.90629393329589,0.7599628669974887,0.8128930041605231,0.4136857219977318,0.6591266201915201
0.7298220529997357,0.2368629948368865,0.0236351091927797,0.5325516442875964,0.5951871500836678
0.5726553186794432,0.6915741982920053,0.3988674887465373,0.3264393512200754,0.4772792616795358
0.5201675221663181,0.1976840771913084,0.0076691994154481,0.3189612366903964,0.3567998628277493
0.0474245747634615,0.4309190626027501,0.9781450883140632,0.32984989316806,0.3134999993493662
0.3823446810731135,0.4801307635633292,0.9116123258878238,0.5219968712543098,0.5373094124570733
0.1358077604510255,0.5081370913341534,0.0658274375716864,0.5444684125240722,0.5104909479569353
0.6477616061784209,0.6504895254471453,0.8822359113659727,0.3405307041910647,0.5162996928863229
0.4904030935911841,0.9312734971560696,0.1394906598087715,0.1756287420780139,0.4559687800704683
0.9171889396650692,0.9570374426378786,0.1576068552245977,0.3912975426153672,0.7251489821884716
0.5167455022348992,0.9683258033950308,0.7733094263317029,0.179158626085109,0.4766488367648012
0.5223251347016494,0.1748758275675933,0.9525343280925984,0.6734290064036513,0.6411264574030168
0.290386883961334,0.2895459034492647,0.5134770575828418,0.6428680161687339,0.5610939103853518
0.0799006014888786,0.021450261184741,0.1109520299563277,0.160640676302087,0.09729025231345
0.6307736498977716,0.1261314758410129,0.622280211187518,0.5115237275486977,0.4972712408263446
0.4008206158886445,0.2096240991198864,0.95720058755258,0.5409155718565893,0.5063852760431895
0.1598092785441242,0.6143384484966804,0.4851282437591724,0.396481017327675,0.4110125189276754
0.902355373550936,0.1650288110392739,0.0718576783903647,0.6598104871894998,0.7106955629690604
0.3336117399496182,0.3097764256121835,0.1258142111482055,0.3906955733617996,0.3937357666593217
0.0695061191076648,0.8077006058501685,0.1309275423880907,0.6126642688568673,0.6314941200703234
0.0,0.1186194467280065,0.2291671995533309,0.520339413552013,0.3715160827042877
0.8459776989968143,0.7847840207308632,0.27529529145605,0.3439121789155279,0.594779325641017
0.2458684898883361,0.1713288125645984,0.3174454952601176,0.6474107566154607,0.5492606851393509
0.5881761672318784,0.4221259843223895,0.295927170344615,0.6996506231914695,0.6986815720792051
0.8061644904995904,0.4522920399572194,0.6899048127632019,0.5558629802016395,0.6330834396765289
0.9507546241247168,0.5407399493696017,0.2475094027366158,0.5216057551290811,0.6765433518643069
0.9141592819658642,0.8249697752974892,0.5850428453814426,0.4018098657985969,0.6674982574430643
0.1024698025746033,0.456706179070733,0.7064069568664141,0.6622419378744513,0.5739803974873466
0.2093610117333789,0.2345446292859924,0.7086272883454708,0.4842285158143748,0.4094123853797975
0.8627110667590411,0.7861175648283298,0.0272154094196238,0.5140306224085847,0.754691457906559
0.0045875735528245,0.7701191014614119,0.920080610791737,0.509697064447219,0.5378880379852683
0.9657460237699864,0.0740165367392679,0.6098516882576055,0.4371504428363367,0.528825059517683
0.1460029137221173,0.3133809016403562,0.433754628016146,0.5393360683764044,0.4347178800830803
0.949835715166746,0.6069961690792857,0.848816789511296,0.6029544410657125,0.7615353728530514
0.8874333174273592,0.9522162646235012,0.9580059736391824,0.397497468445056,0.719388901115254
0.107091745591346,0.0272725555620131,0.5817304090448188,0.4186085440632699,0.2918159134022877
0.961282619791255,0.7153281942563073,0.1232616995202386,0.5228348440363629,0.7767376545937741
0.7121123332628834,0.6488971391039333,0.966582588052051,0.6321170799138475,0.7529774843452208
0.0936624275709634,0.0275390118138736,0.419855967098666,0.5209498478765989,0.374534781356883
0.8961075815576658,0.1855122594207023,0.2830809594566899,0.326421540763137,0.4573001937084254
0.3476640786691247,0.8225253838513684,0.4037461665298651,0.5315086160136875,0.6203498528815523
0.6142366487494711,0.4238877678939546,0.6700288972542177,0.6393326367810764,0.6548005022730606
0.2257286819124461,0.6875321846907454,0.0439846685791119,0.1563859253314009,0.2832463439877726
0.953984768777855,0.776332174316099,0.0347347280865289,0.3663000488343391,0.658925952610778
0.2087328740143215,0.0363468306565921,0.139539436439493,0.5932633593781043,0.4617442208852982
0.6947564592992594,0.6428050075631556,0.1317661556790579,0.2347709174308566,0.426633808314334
0.1651144703182861,0.189369524635473,0.6309282866235136,0.6067520251505756,0.485536039541983
0.1736609514228545,0.1281429217078181,0.6023822184031253,0.4818987611312069,0.3751579478790213
0.913095801647634,0.0365395779508165,0.6536446157356928,0.6363101548966326,0.6577835518620451
0.3177093769543245,0.83208160028239,0.6355227935772005,0.4448261899274182,0.5579434580327671
0.0085042263259816,0.3703578004971996,0.3933082028543189,0.3731834506394622,0.3016821215850082
0.2688342597942956,0.6093250862168436,0.5539089330622946,0.2840336310978646,0.3692550769250007
0.5918690822069622,0.1249706756947288,0.9588888944525908,0.4696708118700599,0.4668115716579772
0.0503771869318444,0.6238186468934037,0.0090466535431926,0.4184409337851646,0.4446246946856552
0.5825451193618307,0.3225948907628287,0.4636797902913505,0.3972247444905268,0.4286234356247918
0.3312396955167677,0.1835815973747658,0.438610592299814,0.5645072500680004,0.4902465226242968
0.6834579006911257,0.3784170571925515,0.2009030148938466,0.6084816752051825,0.643629566624267
0.4500190440907251,0.6009496617562916,0.6638767843120809,0.5078919660426889,0.5614965633685922
0.3673318745450982,0.8447789580194334,0.9976114276750668,0.4407971649267528,0.5898866129419165
0.389526290511241,0.6668687631265608,0.2328828832478513,0.4070290484126926,0.5001283987532192
0.1522688768737843,0.5410774916755653,0.4773699105560439,0.2895987297264474,0.3130085592097849
0.1323900636542145,0.7802758405957831,0.0503246268479822,0.3267395691792873,0.4424559531771928
0.5697807684241936,0.9230507082509988,0.1246298006042283,0.3828890694051059,0.6318761903848172
0.2383918086133942,0.7076460913684218,0.6664332767972458,0.4403506625470035,0.4981872182947899
0.2483876999255511,0.4600093238970361,0.983335164509283,0.1821406109060786,0.2619698605903001
0.4788613710944399,0.5483976719816573,0.7746068395749931,0.6054874421875001,0.6424463451422859
0.9932137729401288,0.6669124154756889,0.8718675941723968,0.6787607126876685,0.8683216770231875
0.2545216122538619,0.9761055678179994,0.8373029367387217,0.3372504750191486,0.5253443677716908
0.6117897215771843,0.8128600318564438,0.0625830645318301,0.3556149762954703,0.5729725003525079
0.0407957504908749,0.4784777433768487,0.6523910771149967,0.5497075483792802,0.4669599465027566
0.5256523254392338,0.3250515689509087,0.5345460663459088,0.4248334205149611,0.4400139867148375
0.7029020515939854,0.3515405650783293,0.7962483138786483,0.3550192599729409,0.4367246340422381
0.0320752739570327,0.7546949305581434,0.2213260246308001,0.3207108115176938,0.3871540570301862
0.5415823632437222,0.2575748985874201,0.1472737190145205,0.5167684211746589,0.5175863508868732
0.8506852131500064,0.1145256424979178,0.6706578914567182,0.3405589595070112,0.4437771311941704
0.1355278689922663,0.2952540489680983,0.5613864223326062,0.3531468427697454,0.2841240985650373
0.9627476704163932,0.8171885310417573,0.7037889774401551,0.2953126521658326,0.5993149883824385
0.1147498139794939,0.6581712440272759,0.4026492815188242,0.3529657078241172,0.3925178277085693
0.3649445749839809,0.8257400462070071,0.6525655771367125,0.5020694550588745,0.6299295463937811
0.7975827565573181,0.2397388477747945,0.7452148825911517,0.6352853186785838,0.6549777481340124
0.3803758049749872,0.9334463998832838,0.6961088131185001,0.5858447331030889,0.717086773385494
0.8969918666761961,0.5811632541599513,0.9091751979481718,0.2504752729929709,0.4949046770294608
0.8027941184301443,0.3232014326989971,0.5834653555296889,0.3556501625969464,0.4561925987596798
0.7354263549203802,0.7743814310288994,0.9794420143046731,0.1965861928053707,0.4702944140493226
0.571614981039831,0.0540743202823773,0.0275855188916156,0.3411060832908105,0.3826975476727237
0.6185402981369471,0.3714467110905763,0.2036576251941323,0.2131579831100813,0.3189142227144356
0.4313393787880835,0.7267156232449418,0.3555385635253718,0.4129658624425648,0.5387113188633931
0.8206582834717515,0.3927522557821161,0.6811008394456661,0.6717206993186144,0.7139344456890241
0.7944584182682555,0.3375160214114373,0.1140766755147145,0.4572508958214746,0.555366163257325
0.9867323737515304,0.5144182879309543,0.8820775401822557,0.6240710448513435,0.7559498157985913
0.4148175385982037,0.7229523496504503,0.1625779433832717,0.3448238105101297,0.4798480217160212
0.2337434658670702,0.4956308656815429,0.6792897393003043,0.2304368478762555,0.274971247226094
0.2674268793481876,0.2110962262858305,0.9485228824765988,0.5419153706441521,0.4866656825180471
0.1037693629281938,0.3482318568366555,0.3968282008251867,0.3325821367901168,0.2799695119859415
0.0902544798288634,0.8544174934448112,0.6940015960874654,0.2793297679109861,0.3811566890335557
0.6360512265165762,0.1644413056565755,0.65821046367864,0.5518254933730447,0.5325921369714216
0.0519264373500067,0.2132682760182591,0.4899595902542198,0.5647412484393589,0.4298871444474251
0.3530757935734056,0.5542539675222204,0.2581611596444664,0.5305884744037493,0.5413260727092575
0.7110415049626685,0.693100890738535,0.7282548026967995,0.3029747627201348,0.5100702098532355
0.2824682108497247,0.9776755241376168,0.3959936430954405,0.5020984639900462,0.6565759349042415
0.8958618553756459,0.9560706415528684,0.5063043397736137,0.7741389601467327,1.0
0.8732379980118635,0.3310431155114394,0.3169528887298198,0.6092224064463694,0.668646952716015
0.6102197047520311,0.6968532080370121,0.9654979922550146,0.4098720013135859,0.5787222139928607
0.5305647904756886,0.9662801469257886,0.5224289392862934,0.2341151930213049,0.4976170204631442
0.1950421639329838,0.2312693604773225,0.5205145571477643,0.6014892584103152,0.4875543647511597
0.4077547494692871,0.3945247395964708,0.8590496101523107,0.348554645447297,0.4010231604232533
0.808703383720023,0.6944055145743308,0.1044419773513461,0.5342551498747631,0.7018560618714975
0.7747027539511876,0.7761821974313498,0.8686617657689328,0.6034992227567124,0.7840288790024059
0.6997760527021075,0.0268575066686365,0.3903253768143914,0.381534203035887,0.4040861785836839
0.3112535669508423,0.8839305686498616,0.1582899664259551,0.4226976620376811,0.5781641901943436
